Chromosome	TADborder	Nut.0h	Nut.1h	Nut.4h	Nut.7h	Nut.10h	Nut.24h	Category_tads	state_tads	Nut.0h_VS_Nut.1h	Nut.1h_VS_Nut.4h	Nut.4h_VS_Nut.7h	Nut.7h_VS_Nut.10h	Nut.10h_VS_Nut.24h	IS_Nut.0h	IS_Nut.1h	IS_Nut.4h	IS_Nut.7h	IS_Nut.10h	IS_Nut.24h	sigmoid_IS_Nut.0h	sigmoid_IS_Nut.1h	sigmoid_IS_Nut.4h	sigmoid_IS_Nut.7h	sigmoid_IS_Nut.10h	sigmoid_IS_Nut.24h
19	58310937	9	8	7	4	10	10	TAD-TAD-TAD-NoTAD-TAD-TAD	Variable	Maintained	Maintained	Lost	Gained	Maintained	1.4561	1.3798	1.353	NA	1.6429	1.6317	0.8109354551038122	0.7989588774523383	0.7946196587194919	NA	0.8379291547443369	0.8364023886624706
19	58790625	5	6	7	6	5	0	TAD-TAD-TAD-TAD-TAD-NoTAD	Variable	Maintained	Maintained	Maintained	Maintained	Lost	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19	5950000	4	5	0	0	5	5	NoTAD-TAD-NoTAD-NoTAD-TAD-TAD	Variable	Gained	Lost	NoTAD	Gained	Maintained	NA	-0.7272	NA	NA	-0.7368	-1.8399	NA	0.32580946863076726	NA	NA	0.32370429161247444	0.1370631198282963
19	600000	0	0	0	3	0	0	NoTAD-NoTAD-NoTAD-NoTAD-NoTAD-NoTAD	NoTAD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19	6650000	0	0	0	0	0	4	NoTAD-NoTAD-NoTAD-NoTAD-NoTAD-NoTAD	NoTAD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19	7015625	5	9	6	6	6	0	TAD-TAD-TAD-TAD-TAD-NoTAD	Variable	Maintained	Maintained	Maintained	Maintained	Lost	-0.4328	-0.7712	-0.5222	-0.4496	-0.3797	NA	0.39345791600850627	0.31621957935128603	0.37233794417376526	0.38945587384253566	0.4061992554552303	NA
19	7250000	3	0	0	0	0	0	NoTAD-NoTAD-NoTAD-NoTAD-NoTAD-NoTAD	NoTAD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19	7550000	2	0	0	0	0	0	NoTAD-NoTAD-NoTAD-NoTAD-NoTAD-NoTAD	NoTAD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19	7968750	7	7	7	7	8	0	TAD-TAD-TAD-TAD-TAD-NoTAD	Variable	Maintained	Maintained	Maintained	Maintained	Lost	-0.5448	-0.5318	-0.2002	-0.374	-0.7444	NA	0.36707168809686647	0.3700971645480284	0.4501164998665294	0.40757483530004773	0.32204273518577153	NA
19	8150000	6	0	0	0	0	0	TAD-NoTAD-NoTAD-NoTAD-NoTAD-NoTAD	Variable	Lost	NoTAD	NoTAD	NoTAD	NoTAD	-0.3232	NA	NA	NA	NA	NA	0.41989608190343647	NA	NA	NA	NA	NA
19	8350000	0	8	10	7	0	0	NoTAD-TAD-TAD-TAD-NoTAD-NoTAD	Variable	Gained	Maintained	Maintained	Lost	NoTAD	NA	-0.8139	-0.9663	-0.6285	NA	NA	NA	0.3070600525816666	0.27561860464809573	0.34785073600430877	NA	NA
19	8550000	0	0	0	0	0	9	NoTAD-NoTAD-NoTAD-NoTAD-NoTAD-TAD	Variable	NoTAD	NoTAD	NoTAD	NoTAD	Gained	NA	NA	NA	NA	NA	-4.4679	NA	NA	NA	NA	NA	0.01134128033107497
19	8693750	5	8	10	7	7	0	TAD-TAD-TAD-TAD-TAD-NoTAD	Variable	Maintained	Maintained	Maintained	Maintained	Lost	-2.5477	-2.1956	-2.5516	-2.1364	-2.5476	NA	0.07258115344291106	0.10014630700289771	0.07231906944622628	0.10560894756056055	0.07258788504358753	NA
19	9250000	9	8	10	8	7	0	TAD-TAD-TAD-TAD-TAD-NoTAD	Variable	Maintained	Maintained	Maintained	Maintained	Lost	-0.3234	0.0413	-0.0306	-0.0691	-0.1426	NA	0.41984736601160444	0.5103235326461804	0.4923505968736112	0.48273187045640203	0.4644102885903988	NA
19	950000	0	0	3	0	0	0	NoTAD-NoTAD-NoTAD-NoTAD-NoTAD-NoTAD	NoTAD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19	9950000	6	10	10	10	10	0	TAD-TAD-TAD-TAD-TAD-NoTAD	Variable	Maintained	Maintained	Maintained	Maintained	Lost	-0.7945	-1.3113	-1.4055	-1.3273	-1.2076	NA	0.3112032497979055	0.21226938839020662	0.19694479483974892	0.20960632758547124	0.23012597875507085	NA
2	100125000	10	10	8	10	10	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.7238	-0.9752	-0.7428	-0.9138	-1.0202	-1.2396	0.32655674652443967	0.2738452461349399	0.3223921645438548	0.28622286952428866	0.26498844478881756	0.22450561919500478
2	100900000	10	0	0	0	0	0	TAD-NoTAD-NoTAD-NoTAD-NoTAD-NoTAD	Variable	Lost	NoTAD	NoTAD	NoTAD	NoTAD	-0.2745	NA	NA	NA	NA	NA	0.43180268689954415	NA	NA	NA	NA	NA
2	101200000	10	10	10	10	10	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.7525	-0.586	-0.6563	-0.6538	-0.8691	-0.8055	0.3202768075277943	0.3575531654364201	0.3415712543326146	0.3421337276508811	0.29544160778354966	0.3088502464988666
2	101600000	10	10	10	7	8	6	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.015	-0.1061	-0.1065	-0.0641	-0.0883	0.0159	0.496250070310918	0.47349985514502047	0.47340013710643786	0.48398048471979804	0.4779393318546102	0.5039749162588045
2	101882812	10	7	8	7	10	8	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-1.114	-1.082	-1.1741	-1.1773	-1.3121	-1.5633	0.24712591722490937	0.25312772185086935	0.2361146897370624	0.2355380106583144	0.21213565030565787	0.17317362835962
2	102546875	10	4	5	7	9	5	TAD-NoTAD-TAD-TAD-TAD-TAD	Variable	Lost	Gained	Maintained	Maintained	Maintained	-0.3212	NA	-0.3289	-0.3187	-0.3912	-0.2985	0.4203833265260394	NA	0.4185082941489766	0.4209926004428779	0.4034284585402976	0.4259242115373875
2	102900000	10	0	0	0	8	0	TAD-NoTAD-NoTAD-NoTAD-TAD-NoTAD	Variable	Lost	NoTAD	NoTAD	Gained	Lost	0.1496	NA	NA	NA	0.2323	NA	0.5373304042535786	NA	NA	NA	0.5578152418117518	NA
2	103075000	0	5	5	6	0	0	NoTAD-TAD-TAD-TAD-NoTAD-NoTAD	Variable	Gained	Maintained	Maintained	Lost	NoTAD	NA	-0.281	-0.2951	-0.3196	NA	NA	NA	0.4302086298074603	0.4267557636128194	0.4207732340083658	NA	NA
2	103200000	9	0	0	0	0	0	TAD-NoTAD-NoTAD-NoTAD-NoTAD-NoTAD	Variable	Lost	NoTAD	NoTAD	NoTAD	NoTAD	-0.4359	NA	NA	NA	NA	NA	0.3927183496336482	NA	NA	NA	NA	NA
2	103425000	10	10	10	10	10	8	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-1.3586	-1.6565	-1.5399	-1.5162	-1.4792	-1.7356	0.20446793318226572	0.16023238997749578	0.1765498123064961	0.18002177045818196	0.18554828497653392	0.14987267908785998
2	105400000	10	8	9	10	6	0	TAD-TAD-TAD-TAD-TAD-NoTAD	Variable	Maintained	Maintained	Maintained	Maintained	Lost	-0.7021	-0.9052	-0.8852	-0.8338	-0.6907	NA	0.33134679535707195	0.2879830690841156	0.2921013712239986	0.30284218019982	0.333877372857861	NA
2	105650000	10	8	9	10	6	5	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.9962	-1.2296	-1.3006	-1.151	-1.2322	-1.4628	0.26968920238511335	0.22625144275375123	0.21406405525802016	0.24030647637054897	0.22579660624689882	0.1880394460296244
2	105900000	10	9	9	10	10	0	TAD-TAD-TAD-TAD-TAD-NoTAD	Variable	Maintained	Maintained	Maintained	Maintained	Lost	-0.7352	-0.6618	-0.6776	-0.6932	-0.7295	NA	0.3240546620849524	0.3403353825059637	0.33679716805255405	0.33332159578331905	0.32530445856453066	NA
2	106125000	10	8	10	10	10	7	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.4123	-0.35	-0.2934	-0.3529	-0.4134	-0.2257	0.3983607527352934	0.41338242108267	0.42717169528158616	0.4126793557335095	0.3980971458242055	0.4438133125269094
2	107200000	10	10	10	10	10	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-1.7656	-2.0971	-1.9089	-1.9988	-1.8225	-2.4079	0.1460903657199714	0.10937900553135675	0.1291044818607786	0.11932897190879002	0.139134163110718	0.08257226231530845
2	10850000	10	10	10	10	10	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-1.1256	-1.0611	-0.9624	-0.8871	-1.0583	-1.1398	0.24497401910244437	0.2570992993923383	0.2763979322988762	0.2917086479664428	0.25763446091680936	0.24235708312941057
2	108898437	10	9	8	10	10	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-1.2555	-1.2288	-1.2589	-1.4299	-1.3107	-1.792	0.22174951473681653	0.22639152280557448	0.22116330921289812	0.19311426586964398	0.21236973236750228	0.14282769263958672
2	109100000	10	0	0	0	0	0	TAD-NoTAD-NoTAD-NoTAD-NoTAD-NoTAD	Variable	Lost	NoTAD	NoTAD	NoTAD	NoTAD	0.1067	NA	NA	NA	NA	NA	0.5266497211176104	NA	NA	NA	NA	NA
2	109375000	6	5	0	0	0	4	TAD-TAD-NoTAD-NoTAD-NoTAD-NoTAD	Variable	Maintained	Lost	NoTAD	NoTAD	NoTAD	-0.1051	-0.3244	NA	NA	NA	NA	0.4737491594731684	0.419603809998292	NA	NA	NA	NA
2	109462500	0	0	6	8	8	0	NoTAD-NoTAD-TAD-TAD-TAD-NoTAD	Variable	NoTAD	Gained	Maintained	Maintained	Lost	NA	NA	-0.5919	-0.4978	-0.462	NA	NA	NA	0.35619902492742056	0.37805781608132916	0.3865114756429435	NA
2	109625000	5	3	0	0	0	0	TAD-NoTAD-NoTAD-NoTAD-NoTAD-NoTAD	Variable	Lost	NoTAD	NoTAD	NoTAD	NoTAD	-0.2102	NA	NA	NA	NA	NA	0.4476426381666692	NA	NA	NA	NA	NA
2	110350000	10	7	7	10	10	7	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-1.0076	-1.6667	-1.5954	-1.0789	-1.1593	NA	0.2674497972164686	0.1588646506078187	0.16862551058556333	0.25371423788694536	0.23879450207256117	NA
2	110550000	10	0	0	6	10	0	TAD-NoTAD-NoTAD-TAD-TAD-NoTAD	Variable	Lost	NoTAD	Gained	Maintained	Lost	-2.1861	NA	NA	-1.9203	-1.9505	NA	0.1010056766799194	NA	NA	0.12782811615790615	0.12449884851171357	NA
2	111456250	5	8	9	6	10	0	TAD-TAD-TAD-TAD-TAD-NoTAD	Variable	Maintained	Maintained	Maintained	Maintained	Lost	-2.3506	-2.2875	-2.4029	-2.3529	-2.2537	NA	0.08701809306054455	0.09216351026214673	0.08295182414178488	0.08683554086730777	0.09503078799351655	NA
2	11250000	9	0	0	0	0	0	TAD-NoTAD-NoTAD-NoTAD-NoTAD-NoTAD	Variable	Lost	NoTAD	NoTAD	NoTAD	NoTAD	-0.0466	NA	NA	NA	NA	NA	0.4883521077651206	NA	NA	NA	NA	NA
2	112510937	6	9	8	8	8	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-1.276	-0.8488	-1.0166	-1.1752	-1.3526	-2.4505	0.21823188129949028	0.29968464548191326	0.2656902082000536	0.23591634633363345	0.20544562867629607	0.07940199283879099
2	113350000	10	0	0	10	10	10	TAD-NoTAD-NoTAD-TAD-TAD-TAD	Variable	Lost	NoTAD	Gained	Maintained	Maintained	-0.5586	NA	NA	-0.5361	-0.5976	-0.6706	0.3638714545453496	NA	NA	0.3690952871332683	0.3548929677001558	0.3383625037808487
2	113550000	0	7	6	0	0	10	NoTAD-TAD-TAD-NoTAD-NoTAD-TAD	Variable	Gained	Maintained	Lost	NoTAD	Gained	NA	-0.4352	-0.3806	NA	NA	-0.3942	NA	0.39288530561799656	0.4059821925161901	NA	NA	0.4027066463890526
2	113820312	10	5	5	8	7	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.4658	-0.4068	-0.4172	-0.3488	-0.4228	-0.571	0.3856108077971238	0.3996796687542852	0.3971869593001795	0.4136734481714479	0.39584692924797543	0.36100611210359496
2	114175000	10	10	10	10	10	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-1.2435	-1.0675	-1.0634	-1.1606	-1.1284	-1.9231	0.22382734770868293	0.2558788056967157	0.25666024659803754	0.2385582791251734	0.24445649609224834	0.12751627467695373
2	114450000	0	0	4	0	7	0	NoTAD-NoTAD-NoTAD-NoTAD-TAD-NoTAD	Variable	NoTAD	NoTAD	NoTAD	Gained	Lost	NA	NA	NA	NA	-0.4134	NA	NA	NA	NA	NA	0.3980971458242055	NA
2	114600000	9	4	0	6	0	0	TAD-NoTAD-NoTAD-TAD-NoTAD-NoTAD	Variable	Lost	NoTAD	Gained	Lost	NoTAD	0.1402	NA	NA	0.1254	NA	NA	0.534992700608445	NA	NA	0.531308982518938	NA	NA
2	114743750	9	4	4	6	7	9	TAD-NoTAD-NoTAD-TAD-TAD-TAD	Variable	Lost	NoTAD	Gained	Maintained	Maintained	-0.2695	NA	NA	-0.4364	-0.3597	-1.1771	0.43302984842098063	NA	NA	0.3925991107084594	0.41103218942104885	0.23557402453429324
2	11600000	10	0	0	0	0	0	TAD-NoTAD-NoTAD-NoTAD-NoTAD-NoTAD	Variable	Lost	NoTAD	NoTAD	NoTAD	NoTAD	-0.2118	NA	NA	NA	NA	NA	0.4472470574589005	NA	NA	NA	NA	NA
2	118600000	10	10	10	10	10	8	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-1.4922	-1.726	-1.6595	-1.6561	-1.5958	-1.7416	0.1835917490540518	0.15109993900374036	0.15982912741307706	0.16028622048119454	0.16856944163913215	0.14910981881088414
2	118900000	7	0	0	0	0	0	TAD-NoTAD-NoTAD-NoTAD-NoTAD-NoTAD	Variable	Lost	NoTAD	NoTAD	NoTAD	NoTAD	-0.0871	NA	NA	NA	NA	NA	0.4782387557375735	NA	NA	NA	NA	NA
2	11937500	10	10	10	10	8	6	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-1.1896	-1.1169	-1.125	-1.1876	-1.5577	-1.393	0.23333048308620766	0.2465867543647266	0.24508501313237172	0.23368844862137644	0.17397692981256427	0.19892925579858442
2	119709375	10	0	5	7	10	5	TAD-NoTAD-TAD-TAD-TAD-TAD	Variable	Lost	Gained	Maintained	Maintained	Maintained	-0.3311	NA	-0.3463	-0.3637	-0.2765	-0.7791	0.4179730003091659	NA	0.4142799480642971	0.4100641962779053	0.4313120557295711	0.31451388907466143
2	120050000	8	8	8	10	9	6	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.4316	-0.5145	-0.4507	-0.4847	-0.5317	-0.6745	0.39374433113366014	0.37413921439488357	0.3891943476743168	0.3811429045734629	0.37012047737618337	0.3374899489860614
2	120400000	8	7	5	5	10	8	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.5623	-0.4933	-0.4422	-0.5089	-0.4784	-1.0809	0.36301545129915463	0.3791164806932851	0.3912168783265596	0.3754514265903836	0.3826300130436937	0.2533357378047137
2	120951562	7	5	5	7	5	8	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.371	-0.5338	-0.456	-0.4993	-0.4941	-0.6699	0.408299408429781	0.3696310352997438	0.3879351629339386	0.37770518549259186	0.37892818917259263	0.33851923283162405
2	121200000	7	0	0	0	0	0	TAD-NoTAD-NoTAD-NoTAD-NoTAD-NoTAD	Variable	Lost	NoTAD	NoTAD	NoTAD	NoTAD	-0.1609	NA	NA	NA	NA	NA	0.459861557368698	NA	NA	NA	NA	NA
2	121450000	10	9	0	0	7	7	TAD-TAD-NoTAD-NoTAD-TAD-TAD	Variable	Maintained	Lost	NoTAD	Gained	Maintained	-0.143	0.2109	NA	NA	-0.0701	0.0394	0.46431079665910435	0.552530436577711	NA	NA	0.4824821729773166	0.5098487259689418
2	121850000	10	10	10	10	10	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.6697	-0.4724	-0.4738	-0.468	-0.6229	-0.4744	0.33856401907026495	0.38404835332913145	0.3837172298333673	0.38508972589284157	0.34912217936517315	0.3835753527459227
2	122125000	5	7	7	4	10	7	TAD-TAD-TAD-NoTAD-TAD-TAD	Variable	Maintained	Maintained	Lost	Gained	Maintained	0.0725	-0.0122	-0.0658	NA	-0.0298	-0.223	0.5181170650431814	0.4969500378296036	0.4835559326462243	NA	0.4925505512758778	0.44447988949600115
2	122550000	8	10	10	10	10	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-1.0571	-1.4181	-1.3594	-1.6043	-1.5133	-1.9087	0.2578640383938207	0.19495961646138413	0.20433783530969288	0.16738148827362515	0.18045024816274463	0.12912697083184022
2	122850000	6	7	6	7	0	0	TAD-TAD-TAD-TAD-NoTAD-NoTAD	Variable	Maintained	Maintained	Maintained	Lost	NoTAD	-0.1363	-0.3086	-0.301	-0.2034	NA	NA	0.4659776550800834	0.4234564997183228	0.4253130430937561	0.4493245897161668	NA	NA
2	127400000	10	0	8	0	0	0	TAD-NoTAD-TAD-NoTAD-NoTAD-NoTAD	Variable	Lost	Gained	Lost	NoTAD	NoTAD	-0.2622	NA	-0.4235	NA	NA	NA	0.43482297657749647	NA	0.39567953496255387	NA	NA	NA
2	127600000	5	6	0	6	0	0	TAD-TAD-NoTAD-TAD-NoTAD-NoTAD	Variable	Maintained	Lost	Gained	Lost	NoTAD	-0.8717	-0.9006	NA	-0.8407	NA	NA	0.29490069052924045	0.2889272127983813	NA	0.3013873763915521	NA	NA
2	127806250	0	10	10	6	10	10	NoTAD-TAD-TAD-TAD-TAD-TAD	Variable	Gained	Maintained	Maintained	Maintained	Maintained	NA	-1.2803	-1.3641	-1.4976	-1.7	-1.9589	NA	0.21749916126689234	0.20357475284653856	0.18278374815035764	0.1544652650835347	0.12358614210984167
2	127950000	5	0	0	0	0	0	TAD-NoTAD-NoTAD-NoTAD-NoTAD-NoTAD	Variable	Lost	NoTAD	NoTAD	NoTAD	NoTAD	-1.0012	NA	NA	NA	NA	NA	0.2687055524778467	NA	NA	NA	NA	NA
2	128300000	7	0	0	0	0	0	TAD-NoTAD-NoTAD-NoTAD-NoTAD-NoTAD	Variable	Lost	NoTAD	NoTAD	NoTAD	NoTAD	-0.1233	NA	NA	NA	NA	NA	0.46921399314391243	NA	NA	NA	NA	NA
2	128650000	10	0	0	0	0	8	TAD-NoTAD-NoTAD-NoTAD-NoTAD-TAD	Variable	Lost	NoTAD	NoTAD	NoTAD	Gained	-0.1428	NA	NA	NA	NA	-0.8534	0.46436054227016776	NA	NA	NA	NA	0.2987201166581678
2	129000000	0	7	7	8	6	0	NoTAD-TAD-TAD-TAD-TAD-NoTAD	Variable	Gained	Maintained	Maintained	Maintained	Lost	NA	-0.3593	-0.3892	-0.3623	-0.3154	NA	NA	0.4111290267573923	0.4039098992415189	0.4104029150423957	0.4217972103358312	NA
2	129400000	7	0	0	6	0	0	TAD-NoTAD-NoTAD-TAD-NoTAD-NoTAD	Variable	Lost	NoTAD	Gained	Lost	NoTAD	-0.2093	NA	NA	-0.318	NA	NA	0.4478651814742456	NA	NA	0.42116324035475167	NA	NA
2	130775000	6	8	10	8	6	0	TAD-TAD-TAD-TAD-TAD-NoTAD	Variable	Maintained	Maintained	Maintained	Maintained	Lost	-1.0766	-1.0962	-1.1197	-0.7381	-1.0734	NA	0.254149974164608	0.2504525768423004	0.2460669347106395	0.32341976109234294	0.2547570360817331	NA
2	131081250	10	0	0	4	9	7	TAD-NoTAD-NoTAD-NoTAD-TAD-TAD	Variable	Lost	NoTAD	NoTAD	Gained	Maintained	-1.0602	NA	NA	NA	-1.1044	-3.9289	0.2572712362926466	NA	NA	NA	0.24891637507723316	0.01928602711757809
2	131450000	0	9	7	4	0	0	NoTAD-TAD-TAD-NoTAD-NoTAD-NoTAD	Variable	Gained	Maintained	Lost	NoTAD	NoTAD	NA	-1.8212	-1.4112	NA	NA	NA	NA	0.13928994477203827	0.19604485385463305	NA	NA	NA
2	13150000	10	10	10	9	10	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-1.365	-1.3454	-1.3981	-1.3795	-1.4884	-1.5358	0.20342887290906733	0.20662343306649925	0.1981177858620903	0.20108931394635193	0.18416200012117892	0.17714666088055475
2	131650000	8	0	0	0	0	0	TAD-NoTAD-NoTAD-NoTAD-NoTAD-NoTAD	Variable	Lost	NoTAD	NoTAD	NoTAD	NoTAD	-0.3983	NA	NA	NA	NA	NA	0.40172085159253473	NA	NA	NA	NA	NA
2	131851562	10	6	8	10	10	5	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.2358	-0.3169	-0.1585	-0.3619	-0.5745	-1.4835	0.4413216328333093	0.4214314268268187	0.4604577478879236	0.41049970745497916	0.3601991230633547	0.18489934692173057
2	132575000	8	10	10	10	9	7	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.1454	-0.3253	-0.2418	-0.355	-0.2644	-0.2205	0.4637139049979874	0.4193846430638838	0.43984281682144816	0.41217046151748854	0.43428240000614793	0.4450972686601721
2	132943750	10	5	5	4	10	0	TAD-TAD-TAD-NoTAD-TAD-NoTAD	Variable	Maintained	Maintained	Lost	Gained	Lost	-0.7526	-0.6513	-0.6006	NA	-0.593	NA	0.3202550379616533	0.3426966451220385	0.3542064352295919	NA	0.35594681144072693	NA
2	134635937	10	8	10	10	10	9	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-1.0507	-1.0341	-0.9769	-1.0271	-1.0593	-0.9565	0.25909070426130937	0.26229000611119646	0.27350732428838	0.2636467158071154	0.2574432483306204	0.2775795001377037
2	135250000	6	0	0	0	7	0	TAD-NoTAD-NoTAD-NoTAD-TAD-NoTAD	Variable	Lost	NoTAD	NoTAD	Gained	Lost	-0.1959	NA	NA	NA	-0.1544	NA	0.45118102660282794	NA	NA	NA	0.4614765009065759	NA
2	135700000	10	10	10	10	10	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-1.0166	-1.0576	-1.0928	-1.137	-1.416	-1.7364	0.2656902082000536	0.2577683648907632	0.2510913869167248	0.24287159031551794	0.19528942337473984	0.1497707789483922
2	136625000	10	10	8	10	10	6	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-1.0799	-1.0083	-0.995	-1.0666	-1.1016	-1.194	0.25352494120041835	0.26731267526125496	0.2699256160188812	0.2560502077019648	0.24944022265495042	0.23254430239395518
2	137160937	10	10	10	10	10	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-1.4109	-1.6163	-1.6369	-1.6442	-1.6617	-1.3627	0.19609214154701912	0.16571577770825147	0.16288732159142635	0.1618943777517985	0.15953392414478418	0.20380183194820936
2	138600000	10	10	10	10	10	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-1.6921	-1.9098	-1.9488	-1.8615	-1.7985	-1.9954	0.15549986928811693	0.12900332277195245	0.12468426493288716	0.13452831052393743	0.1420337570231474	0.11968673914812326
2	139600000	10	10	10	10	10	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-1.2413	-1.1742	-1.1782	-1.1927	-1.361	-1.3972	0.22420978297987107	0.23609665375871763	0.2353759953608754	0.232776390741389	0.20407782415090817	0.19826080512581976
2	141800000	6	0	0	0	0	0	TAD-NoTAD-NoTAD-NoTAD-NoTAD-NoTAD	Variable	Lost	NoTAD	NoTAD	NoTAD	NoTAD	-0.0683	NA	NA	NA	NA	NA	0.4829316346547529	NA	NA	NA	NA	NA
2	142100000	10	0	0	0	0	0	TAD-NoTAD-NoTAD-NoTAD-NoTAD-NoTAD	Variable	Lost	NoTAD	NoTAD	NoTAD	NoTAD	0.1409	NA	NA	NA	NA	NA	0.5351668391934616	NA	NA	NA	NA	NA
2	143800000	10	10	10	10	10	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.9808	-0.9788	-0.938	-0.9164	-1.0426	-1.0757	0.27273307501610805	0.2731299547687135	0.2813045102351216	0.2856919866189129	0.2606486337938978	0.2543206138980114
2	144050000	10	6	0	0	10	0	TAD-TAD-NoTAD-NoTAD-TAD-NoTAD	Variable	Maintained	Lost	NoTAD	Gained	Lost	-0.6085	-0.57	NA	NA	-0.6795	NA	0.3524014440820559	0.36123682485115804	NA	NA	0.33637290654975144	NA
2	147450000	10	10	10	10	10	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-1.2036	-1.043	-1.0712	-1.0659	-1.292	-1.5388	0.23083541569418184	0.26057155680492045	0.2551749443441377	0.2561835724197121	0.21551448245563457	0.17670978718234845
2	148700000	10	10	10	10	10	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.9311	-0.8004	-0.7513	-0.7866	-1.0532	-0.8561	0.28270160165256897	0.30993996149640746	0.3205381033384447	0.3128991811678686	0.2586110865939297	0.2981548109170926
2	149000000	5	0	0	0	0	6	TAD-NoTAD-NoTAD-NoTAD-NoTAD-TAD	Variable	Lost	NoTAD	NoTAD	NoTAD	Gained	0.5107	NA	NA	NA	NA	0.4284	0.6249705564675336	NA	NA	NA	NA	0.6054915385551622
2	149250000	5	0	0	0	0	0	TAD-NoTAD-NoTAD-NoTAD-NoTAD-NoTAD	Variable	Lost	NoTAD	NoTAD	NoTAD	NoTAD	-0.1875	NA	NA	NA	NA	NA	0.45326184801538616	NA	NA	NA	NA	NA
